무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자
F6608,서울특별시,송파구,특별시도,,올림픽로,1,서울특별시 송파구 올림픽로 489,,37.52606615,127.117488,올림픽대교남단사거리,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6611,서울특별시,강남구,특별시도,,압구정로,1,서울특별시 강남구 압구정로 302,,37.52880832,127.034161,성수대교남단사거리 한양주유소앞,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6612,서울특별시,강남구,특별시도,,언주로,1,서울특별시 강남구 언주로 804,,37.52222746,127.033991,도산공원사거리,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6613,서울특별시,노원구,특별시도,,노원로,2,서울특별시 노원구 노원로 29,,37.62479317,127.0843379,공릉8단지 청솔아파트앞,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6614,서울특별시,서초구,특별시도,,사평대로,1,서울특별시 서초구 사평대로 253,,37.50524853,127.0110376,삼호가든사거리,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6618,서울특별시,양천구,특별시도,,남부순환로,2,서울특별시 양천구 남부순환로 432,,37.52930959,126.832309,서서울호수공원사거리,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6620,서울특별시,양천구,특별시도,,남부순환로,2,서울특별시 양천구 남부순환로 516,,37.52236006,126.8364689,오솔길공원 앞,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6621,서울특별시,성북구,특별시도,,종암로,1,서울특별시 성북구 종암로 152,,37.60374123,127.0324077,종암사거리,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6622,서울특별시,광진구,특별시도,,광나루로,2,서울특별시 광진구 광나루로 404,,37.5469693,127.0744061,어린이대공원역사거리,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6624,서울특별시,용산구,특별시도,,원효로,2,서울특별시 용산구 원효로 40,,37.53391601,126.9493026,강변삼성스위트아파트 103동 앞,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6625,서울특별시,동대문구,특별시도,,장한로,1,서울특별시 동대문구 장한로 140,,37.57285291,127.072155,장안동사거리,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6626,서울특별시,노원구,일반국도,3,동일로,1,서울특별시 노원구 동일로 1414,,37.65527873,127.0613917,노원역사거리,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6627,서울특별시,구로구,일반국도,46,경인로,2,서울특별시 구로구 경인로 233,,37.49762121,126.846388,예성라온팰리스아파트 103동,2,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6628,서울특별시,강북구,특별시도,,삼양로,1,서울특별시 강북구 삼양로 118-1,,37.61453065,127.0223529,래미안트리베라1차아파트 건너편,2,50,,,2,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6630,서울특별시,양천구,특별시도,,목동로,1,서울특별시 양천구 목동로 31,,37.51237156,126.8702299,갈산초교 정문 건너편,2,50,,,2,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6631,서울특별시,강동구,특별시도,,동남로,2,서울특별시 강동구 동남로 832,,37.54914056,127.1577731,한영외고 맞은편,1,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6632,서울특별시,강동구,특별시도,,강동대로,2,서울특별시 강동구 강동대로 155,,37.52614008,127.1243007,올림픽공원북2문사거리 방향,1,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6633,서울특별시,동작구,특별시도,,노량진로,2,서울특별시 동작구 노량진로 9,,37.51298,126.9266893,대방역 1번출구 앞,1,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6634,서울특별시,영등포구,특별시도,,노들로,1,서울특별시 영등포구 당산동 101-14,서울특별시 영등포구 당산동 101-14,37.53416724,126.906404,래미안당산1차 103동 건너편,1,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6635,서울특별시,성동구,고속국도,30,내부순환로,1,서울특별시 성동구 마장동 610-13,서울특별시 성동구 마장동 610-13,37.572151,127.0387462,마장램프 400m 전방,1,70,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6636,서울특별시,성동구,고속국도,61,동부간선도로,2,서울특별시 성동구 송정동 75-20,서울특별시 성동구 송정동 75-20,37.54907936,127.0594538,금호베스트빌아파트,1,80,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6637,서울특별시,동대문구,고속국도,30,내부순환로,2,서울특별시 동대문구 용두동 47-12,서울특별시 동대문구 용두동 47-12,37.57230614,127.0349099,마장램프출구,1,70,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6638,서울특별시,중랑구,특별시도,,용마산로,2,서울특별시 중랑구 용마산로 228,,37.57416749,127.0883012,용마산역 2번출구 건너편,1,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6640,서울특별시,성북구,특별시도,,북부간선도로,1,서울특별시 성북구 석관동 341-90,서울특별시 성북구 석관동 341-90,37.60859015,127.0528751,석관레미안아파트 109동 앞,1,70,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6641,서울특별시,강동구,특별시도,,강동대로,1,서울특별시 강동구 강동대로 155,,37.52614008,127.1243007,올림픽대교 방향,1,50,,,,2011,서울특별시경찰청,02-700-5031,8/19/2022
F6689,서울특별시,서초구,특별시도,,신반포로,2,서울특별시 서초구 신반포로 270,,37.50786022,127.011582,반포자이아파트 114동 건너편,2,50,,,,2012,서울특별시경찰청,02-700-5031,8/19/2022
F6690,서울특별시,서초구,특별시도,,서초중앙로,1,서울특별시 서초구 서초중앙로 238,,37.50296195,127.012071,가든리체프라자 앞,2,50,,,,2012,서울특별시경찰청,02-700-5031,8/19/2022
F6691,서울특별시,서초구,특별시도,,남부순환로,1,서울특별시 서초구 남부순환로 2183,,37.47511676,126.9910912,방배래미안타워 102동 앞,2,50,,,,2012,서울특별시경찰청,02-700-5031,8/19/2022
F6692,서울특별시,강남구,특별시도,,논현로,2,서울특별시 강남구 논현로 847,,37.524613,127.0280876,압구정고가 남단,1,50,,,,2012,서울특별시경찰청,02-700-5031,8/19/2022
F6827,서울특별시,강남구,특별시도,,헌릉로,1,서울특별시 강남구 헌릉로 623,,37.46517604,127.1073624,대왕파출소 건너편,2,50,,,,2012,서울특별시경찰청,02-700-5031,8/19/2022
F6828,서울특별시,강남구,특별시도,,헌릉로,2,서울특별시 강남구 헌릉로 569,,37.46575802,127.1012262,은곡마을 앞,2,50,,,,2012,서울특별시경찰청,02-700-5031,8/19/2022
F6829,서울특별시,은평구,특별시도,,진흥로,2,서울특별시 은평구 진흥로 267,,37.61185227,126.938868,북한산래미안아파트 앞,2,50,,,,2012,서울특별시경찰청,02-700-5031,8/19/2022
F6889,서울특별시,강남구,일반국도,47,영동대로,1,서울특별시 강남구 영동대로 740,,37.52435413,127.055316,영동대교남단사거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6890,서울특별시,중랑구,일반국도,6,망우로,1,서울특별시 중랑구 망우로 436,,37.59954904,127.1007221,망우사거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6891,서울특별시,강북구,특별시도,,도봉로,2,서울특별시 강북구 도봉로 87,,37.61697,127.0294991,삼양입구 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6892,서울특별시,용산구,특별시도,,독서당로,2,서울특별시 용산구 독서당로 39,,37.53159589,127.0070001,시립용산노인종합복지관,2,30,,,1,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6893,서울특별시,금천구,특별시도,,남부순환로,1,서울특별시 금천구 남부순환로 1384,,37.47969,126.9044857,구로전화국 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6894,서울특별시,동대문구,일반국도,6,왕산로,1,서울특별시 동대문구 왕산로 220,,37.581313,127.047218,청량리역 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6895,서울특별시,강서구,일반국도,6,공항대로,2,서울특별시 강서구 공항대로 414,,37.55510589,126.8535597,강서구청입구 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6896,서울특별시,동작구,특별시도,,동작대로,2,서울특별시 동작구 동작대로 89,,37.48461403,126.9816657,이수역사거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6897,서울특별시,도봉구,특별시도,,도봉로,1,서울특별시 도봉구 도봉로 628,,37.66034188,127.0421136,바로선병원 앞,1,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6898,서울특별시,은평구,일반국도,1,통일로,1,서울특별시 은평구 통일로 1080,,37.63923423,126.9175304,구파발사거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6899,서울특별시,성동구,고속국도,30,내부순환로,2,서울특별시 성동구 마장동 802-1,서울특별시 성동구 마장동 802-1,37.5671118,127.0471177,사근램프,1,80,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6900,서울특별시,중구,특별시도,,남대문로,1,서울특별시 중구 남대문로 39,,37.5625152,126.9797235,한국은행 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6901,서울특별시,동대문구,일반국도,6,왕산로,1,서울특별시 동대문구 왕산로 4,,37.575652,127.0240428,신설동 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6902,서울특별시,성동구,특별시도,,천호대로,2,서울특별시 성동구 용답동 224-3,,37.561186,127.064966,장한평역사거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F6903,서울특별시,강남구,특별시도,,삼성로,1,서울특별시 강남구 삼성로 706,,37.51934248,127.050321,청담공원 앞 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7001,서울특별시,서초구,특별시도,,남부순환로,1,서울특별시 서초구 남부순환로 2558,,37.48359736,127.0296917,서초구청사거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7002,서울특별시,서초구,특별시도,,효령로,2,서울특별시 서초구 효령로 289,,37.48512949,127.0158449,남부터미널 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7291,서울특별시,강북구,특별시도,,월계로,2,서울특별시 성북구 당위동 231-204,,37.613863,127.038052,에스오일 동방주유소 건너편,1,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7292,서울특별시,동작구,특별시도,,도림천로,1,서울특별시 관악구 신림동 499,서울특별시 관악구 신림동 499,37.48826333,126.9150426,보라매고가 신대방역,1,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7293,서울특별시,강남구,고속국도,88,올림픽대로,2,서울특별시 강남구 삼성동 81,서울특별시 강남구 삼성동 81,37.52034092,127.063303,청담도로공원 앞,1,80,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7294,서울특별시,동대문구,특별시도,,장안벚꽃로,2,서울특별시 동대문구 장안벚꽃로 67,,37.56653099,127.0734724,동대문구민회관 앞,1,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7295,서울특별시,광진구,일반국도,3,자양로,1,서울특별시 광진구 자양로 30,,37.53109154,127.0867963,광양중 건너편,1,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7296,서울특별시,종로구,특별시도,,평창문화로,2,서울특별시 종로구 평창문화로 151,,37.61058458,126.9757624,상명대 박물관 앞,1,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7297,서울특별시,광진구,고속국도,70,강변북로,2,서울특별시 광진구 광장동 574-1,서울특별시 광진구 광장동 574-1,37.538713,127.100648,광장현대아파트 506동 앞,1,80,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7298,서울특별시,금천구,특별시도,,호암로,1,서울특별시 금천구 호암로 192,,37.44613958,126.9221188,벽산아파트 505동 건너편,1,40,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7299,서울특별시,종로구,특별시도,,자하문로,2,서울특별시 종로구 자하문로 152,,37.58966656,126.967545,자하문터널 앞,1,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7300,서울특별시,영등포구,고속국도,88,올림픽대로,2,서울특별시 영등포구 양화동 1-43,서울특별시 영등포구 양화동 1-43,37.54790297,126.8877116,성산대교 밑,1,80,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7301,서울특별시,은평구,특별시도,,가좌로,1,서울특별시 은평구 가좌로 192,,37.588099,126.9200741,응암동성당 앞,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7302,서울특별시,동대문구,일반국도,6,왕산로,2,서울특별시 동대문구 왕산로 61,,37.57802042,127.0300389,용두동사거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7304,서울특별시,서대문구,일반국도,48,성산로,2,서울특별시 서대문구 성산로 291,,37.5667279,126.9226382,모래내고가차도종점,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7305,서울특별시,양천구,특별시도,,안양천로,1,서울특별시 양천구 안양천로 1092,,37.53890713,126.8862041,목마공원 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7306,서울특별시,영등포구,일반국도,46,여의대로,2,서울특별시 영등포구 여의대로 122-2,,37.52795712,126.9285161,마포대교사거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7307,서울특별시,금천구,일반국도,1,시흥대로,2,서울특별시 금천구 시흥대로 97,,37.44468212,126.9010724,시흥유통상가 앞,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7308,서울특별시,서대문구,특별시도,,수색로,1,서울특별시 서대문구 수색로 102,,37.57286602,126.90837,요진주상복합 앞,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7309,서울특별시,용산구,특별시도,,녹사평대로,1,서울특별시 용산구 녹사평대로 66,,37.52470018,126.9933004,한강중교앞 교차로,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7310,서울특별시,중구,특별시도,,세종대로,2,서울특별시 중구 세종대로 99,,37.56616815,126.9739838,대한문 앞,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7311,서울특별시,성북구,특별시도,,안암로,1,서울특별시 성북구 제기동 1054,,37.582563,127.029616,안암오거리,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7312,서울특별시,은평구,특별시도,,통일로,2,서울특별시 은평구 통일로 793,,37.61441879,126.9228204,동명여고,2,50,,,,2013,서울특별시경찰청,02-700-5031,8/19/2022
F7450,서울특별시,서초구,특별시도,,태봉로,1,서울특별시 서초구 태봉로 58,,37.46373901,127.0245988,서초네이처힐 504동 앞,2,50,,,2,2014,서울특별시경찰청,02-700-5031,8/19/2022
F7451,서울특별시,서초구,특별시도,,태봉로,2,서울특별시 서초구 태봉로 59,,37.46471047,127.0237693,영동중학교 앞,2,50,,,2,2014,서울특별시경찰청,02-700-5031,8/19/2022
F7452,서울특별시,서초구,특별시도,,동작대로,1,서울특별시 서초구 동작대로 168,,37.49150541,126.9830199,경문고교 교차로,2,50,,,,2014,서울특별시경찰청,02-700-5031,8/19/2022
F7453,서울특별시,서초구,특별시도,,헌릉로,1,서울특별시 서초구 헌릉로 25,,37.46425803,127.0454423,청계산입구삼거리,2,50,,,,2014,서울특별시경찰청,02-700-5031,8/19/2022
